[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_Buffer(231118)_2_02.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.70667,1929
1.70833,1956
1.71000,1984
1.71167,2015
1.71333,2045
1.71500,2073
1.71667,2100
1.71833,2128
1.72000,2160
1.72167,2190
1.72333,2218
1.72500,2245
1.72667,2274
1.72833,2306
1.73000,2337
1.73167,2366
1.73333,2395
1.73500,2425
1.73667,2460
1.73833,2493
1.74000,2522
1.74167,2550
1.74333,2579
1.74500,2611
1.74667,2641
1.74833,2670
1.75000,2698
1.75167,2727
1.75333,2760
1.75500,2792
1.75667,2822
1.75833,2852
1.76000,2883
1.76167,2919
1.76333,2953
1.76500,2985
1.76667,3017
1.76833,3050
1.77000,3087
1.77167,3124
1.77333,3158
1.77500,3192
1.77667,3227
1.77833,3267
1.78000,3306
1.78167,3340
1.78333,3372
1.78500,3404
1.78667,3439
1.78833,3474
1.79000,3505
1.79167,3536
1.79333,3569
1.79500,3605
1.79667,3641
1.79833,3675
1.80000,3708
1.80167,3744
1.80333,3784
1.80500,3823
1.80667,3860
1.80833,3895
1.81000,3932
1.81167,3972
1.81333,4012
1.81500,4049
1.81667,4085
1.81833,4122
1.82000,4164
1.82167,4204
1.82333,4241
1.82500,4277
1.82667,4314
1.82833,4354
1.83000,4394
1.83167,4430
1.83333,4465
1.83500,4501
1.83667,4541
1.83833,4580
1.84000,4616
1.84167,4651
1.84333,4688
1.84500,4729
1.84667,4769
1.84833,4807
1.85000,4844
1.85167,4883
1.85333,4928
1.85500,4971
1.85667,5010
1.85833,5048
1.86000,5088
1.86167,5131
1.86333,5173
1.86500,5211
1.86667,5248
1.86833,5286
1.87000,5328
1.87167,5369
1.87333,5406
1.87500,5443
1.87667,5482
1.87833,5526
1.88000,5568
1.88167,5607
1.88333,5646
1.88500,5686
1.88667,5732
1.88833,5776
1.89000,5817
1.89167,5856
1.89333,5898
1.89500,5945
1.89667,5990
1.89833,6031
1.90000,6070
1.90167,6110
1.90333,6154
1.90500,6197
1.90667,6235
1.90833,6272
1.91000,6311
1.91167,6353
1.91333,6395
1.91500,6433
1.91667,6470
1.91833,6509
1.92000,6553
1.92167,6595
1.92333,6635
1.92500,6673
1.92667,6714
1.92833,6759
1.93000,6803
1.93167,6842
1.93333,6879
1.93500,6918
1.93667,6960
1.93833,7001
1.94000,7040
1.94167,7079
1.94333,7121
1.94500,7167
1.94667,7214
1.94833,7256
1.95000,7297
1.95167,7340
1.95333,7388
1.95500,7434
1.95667,7476
1.95833,7515
1.96000,7554
1.96167,7598
1.96333,7640
1.96500,7680
1.96667,7719
1.96833,7761
1.97000,7809
1.97167,7855
1.97333,7898
1.97500,7939
1.97667,7982
1.97833,8030
1.98000,8076
1.98167,8119
1.98333,8159
1.98500,8202
1.98667,8248
1.98833,8293
1.99000,8334
1.99167,8372
1.99333,8412
1.99500,8455
1.99667,8497
1.99833,8536
2.00000,8573
2.00167,8613
2.00333,8657
2.00500,8701
2.00667,8740
2.00833,8779
2.01000,8820
2.01167,8866
2.01333,8910
2.01500,8951
2.01667,8989
2.01833,9029
2.02000,9073
2.02167,9115
2.02333,9155
2.02500,9193
2.02667,9233
2.02833,9278
2.03000,9322
2.03167,9362
2.03333,9400
2.03500,9441
2.03667,9485
2.03833,9529
2.04000,9569
2.04167,9607
2.04333,9647
2.04500,9691
2.04667,9734
2.04833,9774
2.05000,9814
2.05167,9857
2.05333,9904
2.05500,9951
2.05667,9992
2.05833,10032
2.06000,10072
2.06167,10117
2.06333,10160
2.06500,10200
2.06667,10238
2.06833,10278
2.07000,10322
2.07167,10365
2.07333,10405
2.07500,10445
2.07667,10488
2.07833,10535
2.08000,10582
2.08167,10624
2.08333,10664
2.08500,10706
2.08667,10752
2.08833,10797
2.09000,10839
2.09167,10881
2.09333,10925
2.09500,10974
2.09667,11023
2.09833,11067
2.10000,11110
2.10167,11156
2.10333,11206
2.10500,11254
2.10667,11299
2.10833,11342
2.11000,11387
2.11167,11436
2.11333,11485
2.11500,11529
2.11667,11573
2.11833,11618
2.12000,11669
2.12167,11718
2.12333,11764
2.12500,11810
2.12667,11858
2.12833,11911
2.13000,11964
2.13167,12012
2.13333,12058
2.13500,12106
2.13667,12160
2.13833,12212
2.14000,12259
2.14167,12304
2.14333,12350
2.14500,12402
2.14667,12452
2.14833,12498
2.15000,12543
2.15167,12590
2.15333,12643
2.15500,12694
2.15667,12740
2.15833,12785
2.16000,12832
2.16167,12884
2.16333,12935
2.16500,12983
2.16667,13030
2.16833,13081
2.17000,13138
2.17167,13193
2.17333,13243
2.17500,13290
2.17667,13339
2.17833,13394
2.18000,13446
2.18167,13492
2.18333,13536
2.18500,13581
2.18667,13630
2.18833,13678
2.19000,13721
2.19167,13763
2.19333,13808
2.19500,13857
2.19667,13905
2.19833,13949
2.20000,13990
2.20167,14033
2.20333,14081
2.20500,14127
2.20667,14171
2.20833,14213
2.21000,14259
2.21167,14309
2.21333,14359
2.21500,14406
2.21667,14452
2.21833,14502
2.22000,14557
2.22167,14611
2.22333,14661
2.22500,14710
2.22667,14761
2.22833,14817
2.23000,14872
2.23167,14924
2.23333,14974
2.23500,15028
2.23667,15087
2.23833,15145
2.24000,15200
2.24167,15254
2.24333,15312
2.24500,15376
2.24667,15439
2.24833,15497
2.25000,15552
2.25167,15610
2.25333,15674
2.25500,15735
2.25667,15789
2.25833,15839
2.26000,15891
2.26167,15947
2.26333,16001
2.26500,16050
2.26667,16097
2.26833,16147
2.27000,16202
2.27167,16256
2.27333,16306
2.27500,16355
2.27667,16407
2.27833,16466
2.28000,16523
2.28167,16574
2.28333,16623
2.28500,16673
2.28667,16728
2.28833,16781
2.29000,16828
2.29167,16872
2.29333,16917
2.29500,16966
2.29667,17013
2.29833,17057
2.30000,17101
2.30167,17146
2.30333,17197
2.30500,17247
2.30667,17293
2.30833,17337
2.31000,17384
2.31167,17436
2.31333,17486
2.31500,17532
2.31667,17577
2.31833,17624
2.32000,17675
2.32167,17726
2.32333,17774
2.32500,17821
2.32667,17870
2.32833,17926
2.33000,17980
2.33167,18027
2.33333,18072
2.33500,18117
2.33667,18166
2.33833,18213
2.34000,18257
2.34167,18299
2.34333,18344
2.34500,18394
2.34667,18442
2.34833,18487
2.35000,18532
2.35167,18578
2.35333,18631
2.35500,18681
2.35667,18727
2.35833,18770
2.36000,18813
2.36167,18861
2.36333,18908
2.36500,18951
2.36667,18993
2.36833,19038
2.37000,19088
2.37167,19137
2.37333,19182
2.37500,19225
2.37667,19270
2.37833,19320
2.38000,19369
2.38167,19414
2.38333,19457
2.38500,19503
2.38667,19554
2.38833,19603
2.39000,19649
2.39167,19693
2.39333,19740
2.39500,19792
2.39667,19842
2.39833,19889
2.40000,19934
2.40167,19982
2.40333,20036
2.40500,20088
2.40667,20136
2.40833,20183
2.41000,20232
2.41167,20287
2.41333,20340
2.41500,20389
2.41667,20436
2.41833,20485
2.42000,20540
2.42167,20593
2.42333,20642
2.42500,20690
2.42667,20740
2.42833,20795
2.43000,20850
2.43167,20900
2.43333,20949
2.43500,21001
2.43667,21058
2.43833,21114
2.44000,21166
2.44167,21216
2.44333,21268
2.44500,21326
2.44667,21382
2.44833,21432
2.45000,21480
2.45167,21530
2.45333,21585
2.45500,21639
2.45667,21688
2.45833,21737
2.46000,21788
2.46167,21844
2.46333,21899
2.46500,21949
2.46667,21996
2.46833,22045
2.47000,22099
2.47167,22151
2.47333,22198
2.47500,22242
2.47667,22289
2.47833,22340
2.48000,22389
2.48167,22434
2.48333,22478
2.48500,22524
2.48667,22575
2.48833,22624
2.49000,22668
2.49167,22709
2.49333,22751
2.49500,22797
2.49667,22841
2.49833,22882
2.50000,22921
2.50167,22963
2.50333,23009
2.50500,23054
2.50667,23096
2.50833,23136
2.51000,23179
2.51167,23227
2.51333,23273
2.51500,23316
2.51667,23357
2.51833,23401
2.52000,23450
2.52167,23498
2.52333,23542
2.52500,23584
2.52667,23629
2.52833,23679
2.53000,23728
2.53167,23771
2.53333,23813
2.53500,23857
2.53667,23904
2.53833,23950
2.54000,23993
2.54167,24034
2.54333,24078
2.54500,24126
2.54667,24174
2.54833,24218
2.55000,24261
2.55167,24307
2.55333,24359
2.55500,24409
2.55667,24456
2.55833,24502
2.56000,24550
2.56167,24603
2.56333,24655
2.56500,24703
2.56667,24747
2.56833,24794
2.57000,24845
2.57167,24894
2.57333,24940
2.57500,24986
2.57667,25034
2.57833,25088
2.58000,25141
2.58167,25191
2.58333,25240
2.58500,25293
2.58667,25352
2.58833,25410
2.59000,25463
2.59167,25514
2.59333,25567
2.59500,25626
2.59667,25683
2.59833,25735
2.60000,25785
2.60167,25837
2.60333,25894
2.60500,25950
2.60667,26000
2.60833,26048
2.61000,26099
2.61167,26154
2.61333,26208
2.61500,26258
2.61667,26305
2.61833,26354
2.62000,26408
