[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-new_5_03.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
2.13667,12974
2.13833,13015
2.14000,13056
2.14167,13100
2.14333,13149
2.14500,13198
2.14667,13242
2.14833,13286
2.15000,13332
2.15167,13383
2.15333,13433
2.15500,13478
2.15667,13521
2.15833,13565
2.16000,13614
2.16167,13661
2.16333,13704
2.16500,13745
2.16667,13787
2.16833,13833
2.17000,13879
2.17167,13922
2.17333,13964
2.17500,14009
2.17667,14059
2.17833,14109
2.18000,14155
2.18167,14201
2.18333,14249
2.18500,14304
2.18667,14357
2.18833,14405
2.19000,14452
2.19167,14500
2.19333,14553
2.19500,14605
2.19667,14653
2.19833,14701
2.20000,14751
2.20167,14808
2.20333,14863
2.20500,14916
2.20667,14968
2.20833,15024
2.21000,15087
2.21167,15149
2.21333,15210
2.21500,15271
2.21667,15338
2.21833,15414
2.22000,15491
2.22167,15565
2.22333,15640
2.22500,15722
2.22667,15815
2.22833,15909
2.23000,15998
2.23167,16089
2.23333,16186
2.23500,16297
2.23667,16407
2.23833,16509
2.24000,16611
2.24167,16719
2.24333,16839
2.24500,16957
2.24667,17064
2.24833,17167
2.25000,17274
2.25167,17391
2.25333,17504
2.25500,17605
2.25667,17699
2.25833,17796
2.26000,17901
2.26167,18000
2.26333,18086
2.26500,18163
2.26667,18238
2.26833,18319
2.27000,18393
2.27167,18455
2.27333,18508
2.27500,18558
2.27667,18609
2.27833,18656
2.28000,18694
2.28167,18725
2.28333,18754
2.28500,18783
2.28667,18810
2.28833,18833
2.29000,18854
2.29167,18874
2.29333,18897
2.29500,18918
2.29667,18935
2.29833,18951
2.30000,18966
2.30167,18981
2.30333,18996
2.30500,19007
2.30667,19016
2.30833,19024
2.31000,19033
2.31167,19041
2.31333,19050
2.31500,19060
2.31667,19073
2.31833,19087
2.32000,19103
2.32167,19120
2.32333,19140
2.32500,19164
2.32667,19191
2.32833,19220
2.33000,19247
2.33167,19275
2.33333,19306
2.33500,19341
2.33667,19376
2.33833,19409
2.34000,19442
2.34167,19478
2.34333,19519
2.34500,19559
2.34667,19596
2.34833,19633
2.35000,19672
2.35167,19715
2.35333,19757
2.35500,19795
2.35667,19831
2.35833,19869
2.36000,19910
2.36167,19950
2.36333,19987
2.36500,20025
2.36667,20065
2.36833,20109
2.37000,20154
2.37167,20195
2.37333,20235
2.37500,20278
2.37667,20325
2.37833,20372
2.38000,20415
2.38167,20458
2.38333,20502
2.38500,20552
2.38667,20601
2.38833,20648
2.39000,20695
2.39167,20745
2.39333,20802
2.39500,20858
2.39667,20910
2.39833,20962
2.40000,21016
2.40167,21077
2.40333,21136
2.40500,21188
2.40667,21237
2.40833,21286
2.41000,21339
2.41167,21390
2.41333,21434
2.41500,21476
2.41667,21517
2.41833,21563
2.42000,21606
2.42167,21646
2.42333,21684
2.42500,21724
2.42667,21768
2.42833,21811
2.43000,21849
2.43167,21886
2.43333,21925
2.43500,21967
2.43667,22008
2.43833,22045
2.44000,22080
2.44167,22116
2.44333,22156
2.44500,22196
2.44667,22232
2.44833,22268
2.45000,22307
2.45167,22350
2.45333,22393
2.45500,22433
2.45667,22472
2.45833,22515
2.46000,22563
2.46167,22609
2.46333,22651
2.46500,22691
2.46667,22733
