[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-old_6_04.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
2.37833,20424
2.38000,20455
2.38167,20488
2.38333,20525
2.38500,20561
2.38667,20596
2.38833,20632
2.39000,20672
2.39167,20717
2.39333,20763
2.39500,20807
2.39667,20852
2.39833,20900
2.40000,20955
2.40167,21009
2.40333,21060
2.40500,21109
2.40667,21161
2.40833,21218
2.41000,21275
2.41167,21327
2.41333,21378
2.41500,21432
2.41667,21492
2.41833,21550
2.42000,21600
2.42167,21647
2.42333,21694
2.42500,21745
2.42667,21794
2.42833,21840
2.43000,21884
2.43167,21931
2.43333,21983
2.43500,22034
2.43667,22079
2.43833,22122
2.44000,22166
2.44167,22213
2.44333,22258
2.44500,22298
2.44667,22335
2.44833,22372
2.45000,22412
2.45167,22451
2.45333,22488
2.45500,22525
2.45667,22565
2.45833,22610
2.46000,22654
2.46167,22694
2.46333,22732
2.46500,22772
2.46667,22815
2.46833,22857
2.47000,22897
2.47167,22936
2.47333,22977
2.47500,23023
2.47667,23069
2.47833,23109
2.48000,23148
2.48167,23189
2.48333,23233
2.48500,23276
2.48667,23318
2.48833,23359
2.49000,23404
2.49167,23455
2.49333,23506
2.49500,23554
2.49667,23602
2.49833,23654
2.50000,23713
2.50167,23770
2.50333,23822
2.50500,23871
2.50667,23922
2.50833,23978
2.51000,24032
2.51167,24082
2.51333,24130
2.51500,24180
2.51667,24235
2.51833,24289
2.52000,24338
2.52167,24385
2.52333,24435
2.52500,24489
2.52667,24544
2.52833,24599
2.53000,24658
2.53167,24723
2.53333,24799
2.53500,24878
2.53667,24960
2.53833,25050
2.54000,25153
2.54167,25273
2.54333,25408
2.54500,25560
2.54667,25742
2.54833,25960
2.55000,26221
2.55167,26504
2.55333,26804
2.55500,27139
2.55667,27527
2.55833,27982
2.56000,28427
2.56167,28818
2.56333,29178
2.56500,29536
2.56667,29919
2.56833,30246
2.57000,30462
2.57167,30580
2.57333,30624
2.57500,30618
2.57667,30563
2.57833,30452
2.58000,30284
2.58167,30057
2.58333,29770
2.58500,29483
2.58667,29228
2.58833,28993
2.59000,28760
2.59167,28510
2.59333,28285
2.59500,28109
2.59667,27971
2.59833,27853
2.60000,27743
2.60167,27651
2.60333,27587
2.60500,27544
2.60667,27516
2.60833,27496
2.61000,27484
2.61167,27482
2.61333,27487
2.61500,27500
